avgOdds,buildUpPlaySpeedClass,buildUpPlayDribblingClass,buildUpPlayPassingClass,buildUpPlayPositioningClass,chanceCreationPassingClass,chanceCreationCrossingClass,chanceCreationShootingClass,chanceCreationPositioningClass,defencePressureClass,defenceAggressionClass,defenceTeamWidthClass,defenceDefenderLineClass,zscore,catOdds
1.372,2,2,2,1,2,2,2,1,2,2,2,1,0.71080562,Almost Guaranteed Win
1.446,3,1,2,1,2,1,2,2,2,2,2,1,0.665260812,Almost Guaranteed Win
1.446,2,1,2,1,2,2,3,2,2,2,2,1,0.665260812,Almost Guaranteed Win
1.446,2,1,2,1,2,2,2,1,2,2,2,1,0.665260812,Almost Guaranteed Win
1.446,2,1,2,1,2,1,2,1,2,2,2,1,0.665260812,Almost Guaranteed Win
1.446,2,2,2,1,2,1,2,1,2,2,2,1,0.665260812,Almost Guaranteed Win
1.446,2,2,2,1,2,2,2,1,2,2,2,1,0.665260812,Almost Guaranteed Win
1.456,3,1,2,1,2,1,2,2,2,2,2,1,0.659106108,Almost Guaranteed Win
1.456,2,1,2,1,2,2,3,2,2,2,2,1,0.659106108,Almost Guaranteed Win
1.456,2,1,2,1,2,2,2,1,2,2,2,1,0.659106108,Almost Guaranteed Win
1.456,2,1,2,1,2,1,2,1,2,2,2,1,0.659106108,Almost Guaranteed Win
1.456,2,2,2,1,2,1,2,1,2,2,2,1,0.659106108,Almost Guaranteed Win
1.456,2,2,2,1,2,2,2,1,2,2,2,1,0.659106108,Almost Guaranteed Win
2.292,3,1,2,1,2,1,2,2,2,2,2,1,0.144572872,Unlikely win
2.292,2,1,2,1,2,2,3,2,2,2,2,1,0.144572872,Unlikely win
2.292,2,1,2,1,2,2,2,1,2,2,2,1,0.144572872,Unlikely win
2.292,2,1,2,1,2,1,2,1,2,2,2,1,0.144572872,Unlikely win
2.292,2,2,2,1,2,1,2,1,2,2,2,1,0.144572872,Unlikely win
2.292,2,2,2,1,2,2,2,1,2,2,2,1,0.144572872,Unlikely win
1.584,3,1,2,1,2,1,2,2,2,2,2,1,0.5803259,Almost Guaranteed Win
1.584,2,1,2,1,2,2,3,2,2,2,2,1,0.5803259,Almost Guaranteed Win
1.584,2,1,2,1,2,2,2,1,2,2,2,1,0.5803259,Almost Guaranteed Win
1.584,2,1,2,1,2,1,2,1,2,2,2,1,0.5803259,Almost Guaranteed Win
1.584,2,2,2,1,2,1,2,1,2,2,2,1,0.5803259,Almost Guaranteed Win
1.584,2,2,2,1,2,2,2,1,2,2,2,1,0.5803259,Almost Guaranteed Win
1.706,3,1,2,1,2,1,2,2,2,2,2,1,0.505238514,Likely win
1.706,2,1,2,1,2,2,3,2,2,2,2,1,0.505238514,Likely win
1.706,2,1,2,1,2,2,2,1,2,2,2,1,0.505238514,Likely win
1.706,2,1,2,1,2,1,2,1,2,2,2,1,0.505238514,Likely win
1.706,2,2,2,1,2,1,2,1,2,2,2,1,0.505238514,Likely win
1.706,2,2,2,1,2,2,2,1,2,2,2,1,0.505238514,Likely win
1.252,3,1,2,1,2,1,2,2,2,2,2,1,0.784662065,Almost Guaranteed Win
1.252,2,1,2,1,2,2,3,2,2,2,2,1,0.784662065,Almost Guaranteed Win
1.252,2,1,2,1,2,2,2,1,2,2,2,1,0.784662065,Almost Guaranteed Win
1.252,2,1,2,1,2,1,2,1,2,2,2,1,0.784662065,Almost Guaranteed Win
1.252,2,2,2,1,2,1,2,1,2,2,2,1,0.784662065,Almost Guaranteed Win
1.252,2,2,2,1,2,2,2,1,2,2,2,1,0.784662065,Almost Guaranteed Win
1.234,3,1,2,1,2,1,2,2,2,2,2,1,0.795740532,Almost Guaranteed Win
1.234,2,1,2,1,2,2,3,2,2,2,2,1,0.795740532,Almost Guaranteed Win
1.234,2,1,2,1,2,2,2,1,2,2,2,1,0.795740532,Almost Guaranteed Win
1.234,2,1,2,1,2,1,2,1,2,2,2,1,0.795740532,Almost Guaranteed Win
1.234,2,2,2,1,2,1,2,1,2,2,2,1,0.795740532,Almost Guaranteed Win
1.234,2,2,2,1,2,2,2,1,2,2,2,1,0.795740532,Almost Guaranteed Win
1.366,3,1,2,1,2,1,2,2,2,2,2,1,0.714498442,Almost Guaranteed Win
1.366,2,1,2,1,2,2,3,2,2,2,2,1,0.714498442,Almost Guaranteed Win
1.366,2,1,2,1,2,2,2,1,2,2,2,1,0.714498442,Almost Guaranteed Win
1.366,2,1,2,1,2,1,2,1,2,2,2,1,0.714498442,Almost Guaranteed Win
1.366,2,2,2,1,2,1,2,1,2,2,2,1,0.714498442,Almost Guaranteed Win
1.366,2,2,2,1,2,2,2,1,2,2,2,1,0.714498442,Almost Guaranteed Win
1.222,3,1,2,1,2,1,2,2,2,2,2,1,0.803126176,Almost Guaranteed Win
1.222,2,1,2,1,2,2,3,2,2,2,2,1,0.803126176,Almost Guaranteed Win
1.222,2,1,2,1,2,2,2,1,2,2,2,1,0.803126176,Almost Guaranteed Win
1.222,2,1,2,1,2,1,2,1,2,2,2,1,0.803126176,Almost Guaranteed Win
1.222,2,2,2,1,2,1,2,1,2,2,2,1,0.803126176,Almost Guaranteed Win
1.222,2,2,2,1,2,2,2,1,2,2,2,1,0.803126176,Almost Guaranteed Win
1.16,3,1,2,1,2,1,2,2,2,2,2,1,0.84128534,Almost Guaranteed Win
1.16,2,1,2,1,2,2,3,2,2,2,2,1,0.84128534,Almost Guaranteed Win
1.16,2,1,2,1,2,2,2,1,2,2,2,1,0.84128534,Almost Guaranteed Win
1.16,2,1,2,1,2,1,2,1,2,2,2,1,0.84128534,Almost Guaranteed Win
1.16,2,2,2,1,2,1,2,1,2,2,2,1,0.84128534,Almost Guaranteed Win
1.16,2,2,2,1,2,2,2,1,2,2,2,1,0.84128534,Almost Guaranteed Win
1.132,3,1,2,1,2,1,2,2,2,2,2,1,0.85851851,Almost Guaranteed Win
1.132,2,1,2,1,2,2,3,2,2,2,2,1,0.85851851,Almost Guaranteed Win
1.132,2,1,2,1,2,2,2,1,2,2,2,1,0.85851851,Almost Guaranteed Win
1.132,2,1,2,1,2,1,2,1,2,2,2,1,0.85851851,Almost Guaranteed Win
1.132,2,2,2,1,2,1,2,1,2,2,2,1,0.85851851,Almost Guaranteed Win
1.132,2,2,2,1,2,2,2,1,2,2,2,1,0.85851851,Almost Guaranteed Win
1.616,3,1,2,1,2,1,2,2,2,2,2,1,0.560630848,Almost Guaranteed Win
1.616,2,1,2,1,2,2,3,2,2,2,2,1,0.560630848,Almost Guaranteed Win
1.616,2,1,2,1,2,2,2,1,2,2,2,1,0.560630848,Almost Guaranteed Win
1.616,2,1,2,1,2,1,2,1,2,2,2,1,0.560630848,Almost Guaranteed Win
1.616,2,2,2,1,2,1,2,1,2,2,2,1,0.560630848,Almost Guaranteed Win
1.616,2,2,2,1,2,2,2,1,2,2,2,1,0.560630848,Almost Guaranteed Win
1.162,3,1,2,1,2,1,2,2,2,2,2,1,0.840054399,Almost Guaranteed Win
1.162,2,1,2,1,2,2,3,2,2,2,2,1,0.840054399,Almost Guaranteed Win
1.162,2,1,2,1,2,2,2,1,2,2,2,1,0.840054399,Almost Guaranteed Win
1.162,2,1,2,1,2,1,2,1,2,2,2,1,0.840054399,Almost Guaranteed Win
1.162,2,2,2,1,2,1,2,1,2,2,2,1,0.840054399,Almost Guaranteed Win
1.162,2,2,2,1,2,2,2,1,2,2,2,1,0.840054399,Almost Guaranteed Win
1.292,3,1,2,1,2,1,2,2,2,2,2,1,0.76004325,Almost Guaranteed Win
1.292,2,1,2,1,2,2,3,2,2,2,2,1,0.76004325,Almost Guaranteed Win
1.292,2,1,2,1,2,2,2,1,2,2,2,1,0.76004325,Almost Guaranteed Win
1.292,2,1,2,1,2,1,2,1,2,2,2,1,0.76004325,Almost Guaranteed Win
1.292,2,2,2,1,2,1,2,1,2,2,2,1,0.76004325,Almost Guaranteed Win
1.292,2,2,2,1,2,2,2,1,2,2,2,1,0.76004325,Almost Guaranteed Win
1.854,3,1,2,1,2,1,2,2,2,2,2,1,0.414148898,Likely win
1.854,2,1,2,1,2,2,3,2,2,2,2,1,0.414148898,Likely win
1.854,2,1,2,1,2,2,2,1,2,2,2,1,0.414148898,Likely win
1.854,2,1,2,1,2,1,2,1,2,2,2,1,0.414148898,Likely win
1.854,2,2,2,1,2,1,2,1,2,2,2,1,0.414148898,Likely win
1.854,2,2,2,1,2,2,2,1,2,2,2,1,0.414148898,Likely win
1.268,3,1,2,1,2,1,2,2,2,2,2,1,0.774814539,Almost Guaranteed Win
1.268,2,1,2,1,2,2,3,2,2,2,2,1,0.774814539,Almost Guaranteed Win
1.268,2,1,2,1,2,2,2,1,2,2,2,1,0.774814539,Almost Guaranteed Win
1.268,2,1,2,1,2,1,2,1,2,2,2,1,0.774814539,Almost Guaranteed Win
1.268,2,2,2,1,2,1,2,1,2,2,2,1,0.774814539,Almost Guaranteed Win
1.268,2,2,2,1,2,2,2,1,2,2,2,1,0.774814539,Almost Guaranteed Win
1.506,3,1,2,1,2,1,2,2,2,2,2,1,0.628332589,Almost Guaranteed Win
1.506,2,1,2,1,2,2,3,2,2,2,2,1,0.628332589,Almost Guaranteed Win
1.506,2,1,2,1,2,2,2,1,2,2,2,1,0.628332589,Almost Guaranteed Win
1.506,2,1,2,1,2,1,2,1,2,2,2,1,0.628332589,Almost Guaranteed Win
1.506,2,2,2,1,2,1,2,1,2,2,2,1,0.628332589,Almost Guaranteed Win
1.506,2,2,2,1,2,2,2,1,2,2,2,1,0.628332589,Almost Guaranteed Win
1.238,3,1,2,1,2,1,2,2,2,2,2,1,0.79327865,Almost Guaranteed Win
1.238,2,1,2,1,2,2,3,2,2,2,2,1,0.79327865,Almost Guaranteed Win
1.238,2,1,2,1,2,2,2,1,2,2,2,1,0.79327865,Almost Guaranteed Win
1.238,2,1,2,1,2,1,2,1,2,2,2,1,0.79327865,Almost Guaranteed Win
1.238,2,2,2,1,2,1,2,1,2,2,2,1,0.79327865,Almost Guaranteed Win
1.238,2,2,2,1,2,2,2,1,2,2,2,1,0.79327865,Almost Guaranteed Win
1.166,3,1,2,1,2,1,2,2,2,2,2,1,0.837592517,Almost Guaranteed Win
1.166,2,1,2,1,2,2,3,2,2,2,2,1,0.837592517,Almost Guaranteed Win
1.166,2,1,2,1,2,2,2,1,2,2,2,1,0.837592517,Almost Guaranteed Win
1.166,2,1,2,1,2,1,2,1,2,2,2,1,0.837592517,Almost Guaranteed Win
1.166,2,2,2,1,2,1,2,1,2,2,2,1,0.837592517,Almost Guaranteed Win
1.166,2,2,2,1,2,2,2,1,2,2,2,1,0.837592517,Almost Guaranteed Win
1.232,3,1,2,1,2,1,2,2,2,2,2,1,0.796971472,Almost Guaranteed Win
1.232,2,1,2,1,2,2,3,2,2,2,2,1,0.796971472,Almost Guaranteed Win
1.232,2,1,2,1,2,2,2,1,2,2,2,1,0.796971472,Almost Guaranteed Win
1.232,2,1,2,1,2,1,2,1,2,2,2,1,0.796971472,Almost Guaranteed Win
1.232,2,2,2,1,2,1,2,1,2,2,2,1,0.796971472,Almost Guaranteed Win
1.232,2,2,2,1,2,2,2,1,2,2,2,1,0.796971472,Almost Guaranteed Win
1.294,3,1,2,1,2,1,2,2,2,2,2,1,0.758812309,Almost Guaranteed Win
1.294,2,1,2,1,2,2,3,2,2,2,2,1,0.758812309,Almost Guaranteed Win
1.294,2,1,2,1,2,2,2,1,2,2,2,1,0.758812309,Almost Guaranteed Win
1.294,2,1,2,1,2,1,2,1,2,2,2,1,0.758812309,Almost Guaranteed Win
1.294,2,2,2,1,2,1,2,1,2,2,2,1,0.758812309,Almost Guaranteed Win
1.294,2,2,2,1,2,2,2,1,2,2,2,1,0.758812309,Almost Guaranteed Win
1.17,3,1,2,1,2,1,2,2,2,2,2,1,0.835130636,Almost Guaranteed Win
1.17,2,1,2,1,2,2,3,2,2,2,2,1,0.835130636,Almost Guaranteed Win
1.17,2,1,2,1,2,2,2,1,2,2,2,1,0.835130636,Almost Guaranteed Win
1.17,2,1,2,1,2,1,2,1,2,2,2,1,0.835130636,Almost Guaranteed Win
1.17,2,2,2,1,2,1,2,1,2,2,2,1,0.835130636,Almost Guaranteed Win
1.17,2,2,2,1,2,2,2,1,2,2,2,1,0.835130636,Almost Guaranteed Win
1.836,3,1,2,1,2,1,2,2,2,2,2,1,0.425227365,Likely win
1.836,2,1,2,1,2,2,3,2,2,2,2,1,0.425227365,Likely win
1.836,2,1,2,1,2,2,2,1,2,2,2,1,0.425227365,Likely win
1.836,2,1,2,1,2,1,2,1,2,2,2,1,0.425227365,Likely win
1.836,2,2,2,1,2,1,2,1,2,2,2,1,0.425227365,Likely win
1.836,2,2,2,1,2,2,2,1,2,2,2,1,0.425227365,Likely win
1.164,3,1,2,1,2,1,2,2,2,2,2,1,0.838823458,Almost Guaranteed Win
1.164,2,1,2,1,2,2,3,2,2,2,2,1,0.838823458,Almost Guaranteed Win
1.164,2,1,2,1,2,2,2,1,2,2,2,1,0.838823458,Almost Guaranteed Win
1.164,2,1,2,1,2,1,2,1,2,2,2,1,0.838823458,Almost Guaranteed Win
1.164,2,2,2,1,2,1,2,1,2,2,2,1,0.838823458,Almost Guaranteed Win
1.164,2,2,2,1,2,2,2,1,2,2,2,1,0.838823458,Almost Guaranteed Win
2.07,3,1,2,1,2,1,2,2,2,2,2,1,0.281207296,Likely win
2.07,2,1,2,1,2,2,3,2,2,2,2,1,0.281207296,Likely win
2.07,2,1,2,1,2,2,2,1,2,2,2,1,0.281207296,Likely win
2.07,2,1,2,1,2,1,2,1,2,2,2,1,0.281207296,Likely win
2.07,2,2,2,1,2,1,2,1,2,2,2,1,0.281207296,Likely win
2.07,2,2,2,1,2,2,2,1,2,2,2,1,0.281207296,Likely win
1.688,3,1,2,1,2,1,2,2,2,2,2,1,0.51631698,Likely win
1.688,2,1,2,1,2,2,3,2,2,2,2,1,0.51631698,Likely win
1.688,2,1,2,1,2,2,2,1,2,2,2,1,0.51631698,Likely win
1.688,2,1,2,1,2,1,2,1,2,2,2,1,0.51631698,Likely win
1.688,2,2,2,1,2,1,2,1,2,2,2,1,0.51631698,Likely win
1.688,2,2,2,1,2,2,2,1,2,2,2,1,0.51631698,Likely win
1.182,3,1,2,1,2,1,2,2,2,2,2,1,0.827744991,Almost Guaranteed Win
1.182,2,1,2,1,2,2,3,2,2,2,2,1,0.827744991,Almost Guaranteed Win
1.182,2,1,2,1,2,2,2,1,2,2,2,1,0.827744991,Almost Guaranteed Win
1.182,2,1,2,1,2,1,2,1,2,2,2,1,0.827744991,Almost Guaranteed Win
1.182,2,2,2,1,2,1,2,1,2,2,2,1,0.827744991,Almost Guaranteed Win
1.182,2,2,2,1,2,2,2,1,2,2,2,1,0.827744991,Almost Guaranteed Win
1.244,3,1,2,1,2,1,2,2,2,2,2,1,0.789585828,Almost Guaranteed Win
1.244,2,1,2,1,2,2,3,2,2,2,2,1,0.789585828,Almost Guaranteed Win
1.244,2,1,2,1,2,2,2,1,2,2,2,1,0.789585828,Almost Guaranteed Win
1.244,2,1,2,1,2,1,2,1,2,2,2,1,0.789585828,Almost Guaranteed Win
1.244,2,2,2,1,2,1,2,1,2,2,2,1,0.789585828,Almost Guaranteed Win
1.244,2,2,2,1,2,2,2,1,2,2,2,1,0.789585828,Almost Guaranteed Win
1.196,3,1,2,1,2,1,2,2,2,2,2,1,0.819128406,Almost Guaranteed Win
1.196,2,1,2,1,2,2,3,2,2,2,2,1,0.819128406,Almost Guaranteed Win
1.196,2,1,2,1,2,2,2,1,2,2,2,1,0.819128406,Almost Guaranteed Win
1.196,2,1,2,1,2,1,2,1,2,2,2,1,0.819128406,Almost Guaranteed Win
1.196,2,2,2,1,2,1,2,1,2,2,2,1,0.819128406,Almost Guaranteed Win
1.196,2,2,2,1,2,2,2,1,2,2,2,1,0.819128406,Almost Guaranteed Win
1.244,3,1,2,1,2,1,2,2,2,2,2,1,0.789585828,Almost Guaranteed Win
1.244,2,1,2,1,2,2,3,2,2,2,2,1,0.789585828,Almost Guaranteed Win
1.244,2,1,2,1,2,2,2,1,2,2,2,1,0.789585828,Almost Guaranteed Win
1.244,2,1,2,1,2,1,2,1,2,2,2,1,0.789585828,Almost Guaranteed Win
1.244,2,2,2,1,2,1,2,1,2,2,2,1,0.789585828,Almost Guaranteed Win
1.244,2,2,2,1,2,2,2,1,2,2,2,1,0.789585828,Almost Guaranteed Win
1.304,3,1,2,1,2,1,2,2,2,2,2,1,0.752657605,Almost Guaranteed Win
1.304,2,1,2,1,2,2,3,2,2,2,2,1,0.752657605,Almost Guaranteed Win
1.304,2,1,2,1,2,2,2,1,2,2,2,1,0.752657605,Almost Guaranteed Win
1.304,2,1,2,1,2,1,2,1,2,2,2,1,0.752657605,Almost Guaranteed Win
1.304,2,2,2,1,2,1,2,1,2,2,2,1,0.752657605,Almost Guaranteed Win
1.304,2,2,2,1,2,2,2,1,2,2,2,1,0.752657605,Almost Guaranteed Win
1.856,3,1,2,1,2,1,2,2,2,2,2,1,0.412917957,Likely win
1.856,2,1,2,1,2,2,3,2,2,2,2,1,0.412917957,Likely win
1.856,2,1,2,1,2,2,2,1,2,2,2,1,0.412917957,Likely win
1.856,2,1,2,1,2,1,2,1,2,2,2,1,0.412917957,Likely win
1.856,2,2,2,1,2,1,2,1,2,2,2,1,0.412917957,Likely win
1.856,2,2,2,1,2,2,2,1,2,2,2,1,0.412917957,Likely win
1.204,3,1,2,1,2,1,2,2,2,2,2,1,0.814204643,Almost Guaranteed Win
1.204,2,1,2,1,2,2,3,2,2,2,2,1,0.814204643,Almost Guaranteed Win
1.204,2,1,2,1,2,2,2,1,2,2,2,1,0.814204643,Almost Guaranteed Win
1.204,2,1,2,1,2,1,2,1,2,2,2,1,0.814204643,Almost Guaranteed Win
1.204,2,2,2,1,2,1,2,1,2,2,2,1,0.814204643,Almost Guaranteed Win
1.204,2,2,2,1,2,2,2,1,2,2,2,1,0.814204643,Almost Guaranteed Win
1.712,3,1,2,1,2,1,2,2,2,2,2,1,0.501545691,Likely win
1.712,2,1,2,1,2,2,3,2,2,2,2,1,0.501545691,Likely win
1.712,2,1,2,1,2,2,2,1,2,2,2,1,0.501545691,Likely win
1.712,2,1,2,1,2,1,2,1,2,2,2,1,0.501545691,Likely win
1.712,2,2,2,1,2,1,2,1,2,2,2,1,0.501545691,Likely win
1.712,2,2,2,1,2,2,2,1,2,2,2,1,0.501545691,Likely win
1.324,3,1,2,1,2,1,2,2,2,2,2,1,0.740348198,Almost Guaranteed Win
1.324,2,1,2,1,2,2,3,2,2,2,2,1,0.740348198,Almost Guaranteed Win
1.324,2,1,2,1,2,2,2,1,2,2,2,1,0.740348198,Almost Guaranteed Win
1.324,2,1,2,1,2,1,2,1,2,2,2,1,0.740348198,Almost Guaranteed Win
1.324,2,2,2,1,2,1,2,1,2,2,2,1,0.740348198,Almost Guaranteed Win
1.324,2,2,2,1,2,2,2,1,2,2,2,1,0.740348198,Almost Guaranteed Win
1.164,3,1,2,1,2,1,2,2,2,2,2,1,0.838823458,Almost Guaranteed Win
1.164,2,1,2,1,2,2,3,2,2,2,2,1,0.838823458,Almost Guaranteed Win
1.164,2,1,2,1,2,2,2,1,2,2,2,1,0.838823458,Almost Guaranteed Win
1.164,2,1,2,1,2,1,2,1,2,2,2,1,0.838823458,Almost Guaranteed Win
1.164,2,2,2,1,2,1,2,1,2,2,2,1,0.838823458,Almost Guaranteed Win
1.164,2,2,2,1,2,2,2,1,2,2,2,1,0.838823458,Almost Guaranteed Win
2.2,3,1,2,1,2,1,2,2,2,2,2,1,0.201196147,Unlikely win
2.2,2,1,2,1,2,2,3,2,2,2,2,1,0.201196147,Unlikely win
2.2,2,1,2,1,2,2,2,1,2,2,2,1,0.201196147,Unlikely win
2.2,2,1,2,1,2,1,2,1,2,2,2,1,0.201196147,Unlikely win
2.2,2,2,2,1,2,1,2,1,2,2,2,1,0.201196147,Unlikely win
2.2,2,2,2,1,2,2,2,1,2,2,2,1,0.201196147,Unlikely win
1.252,3,1,2,1,2,1,2,2,2,2,2,1,0.784662065,Almost Guaranteed Win
1.252,2,1,2,1,2,2,3,2,2,2,2,1,0.784662065,Almost Guaranteed Win
1.252,2,1,2,1,2,2,2,1,2,2,2,1,0.784662065,Almost Guaranteed Win
1.252,2,1,2,1,2,1,2,1,2,2,2,1,0.784662065,Almost Guaranteed Win
1.252,2,2,2,1,2,1,2,1,2,2,2,1,0.784662065,Almost Guaranteed Win
1.252,2,2,2,1,2,2,2,1,2,2,2,1,0.784662065,Almost Guaranteed Win
2.19,3,1,2,1,2,1,2,2,2,2,2,1,0.207350851,Unlikely win
2.19,2,1,2,1,2,2,3,2,2,2,2,1,0.207350851,Unlikely win
2.19,2,1,2,1,2,2,2,1,2,2,2,1,0.207350851,Unlikely win
2.19,2,1,2,1,2,1,2,1,2,2,2,1,0.207350851,Unlikely win
2.19,2,2,2,1,2,1,2,1,2,2,2,1,0.207350851,Unlikely win
2.19,2,2,2,1,2,2,2,1,2,2,2,1,0.207350851,Unlikely win
1.296,3,1,2,1,2,1,2,2,2,2,2,1,0.757581368,Almost Guaranteed Win
1.296,2,1,2,1,2,2,3,2,2,2,2,1,0.757581368,Almost Guaranteed Win
1.296,2,1,2,1,2,2,2,1,2,2,2,1,0.757581368,Almost Guaranteed Win
1.296,2,1,2,1,2,1,2,1,2,2,2,1,0.757581368,Almost Guaranteed Win
1.296,2,2,2,1,2,1,2,1,2,2,2,1,0.757581368,Almost Guaranteed Win
1.296,2,2,2,1,2,2,2,1,2,2,2,1,0.757581368,Almost Guaranteed Win
1.25,3,1,2,1,2,1,2,2,2,2,2,1,0.785893006,Almost Guaranteed Win
1.25,2,1,2,1,2,2,3,2,2,2,2,1,0.785893006,Almost Guaranteed Win
1.25,2,1,2,1,2,2,2,1,2,2,2,1,0.785893006,Almost Guaranteed Win
1.25,2,1,2,1,2,1,2,1,2,2,2,1,0.785893006,Almost Guaranteed Win
1.25,2,2,2,1,2,1,2,1,2,2,2,1,0.785893006,Almost Guaranteed Win
1.25,2,2,2,1,2,2,2,1,2,2,2,1,0.785893006,Almost Guaranteed Win
1.55,3,1,2,1,2,1,2,2,2,2,2,1,0.601251892,Almost Guaranteed Win
1.55,2,1,2,1,2,2,3,2,2,2,2,1,0.601251892,Almost Guaranteed Win
1.55,2,1,2,1,2,2,2,1,2,2,2,1,0.601251892,Almost Guaranteed Win
1.55,2,1,2,1,2,1,2,1,2,2,2,1,0.601251892,Almost Guaranteed Win
1.55,2,2,2,1,2,1,2,1,2,2,2,1,0.601251892,Almost Guaranteed Win
1.55,2,2,2,1,2,2,2,1,2,2,2,1,0.601251892,Almost Guaranteed Win
1.3,3,1,2,1,2,1,2,2,2,2,2,1,0.755119487,Almost Guaranteed Win
1.3,2,1,2,1,2,2,3,2,2,2,2,1,0.755119487,Almost Guaranteed Win
1.3,2,1,2,1,2,2,2,1,2,2,2,1,0.755119487,Almost Guaranteed Win
1.3,2,1,2,1,2,1,2,1,2,2,2,1,0.755119487,Almost Guaranteed Win
1.3,2,2,2,1,2,1,2,1,2,2,2,1,0.755119487,Almost Guaranteed Win
1.3,2,2,2,1,2,2,2,1,2,2,2,1,0.755119487,Almost Guaranteed Win
2.17,3,1,2,1,2,1,2,2,2,2,2,1,0.219660258,Unlikely win
2.17,2,1,2,1,2,2,3,2,2,2,2,1,0.219660258,Unlikely win
2.17,2,1,2,1,2,2,2,1,2,2,2,1,0.219660258,Unlikely win
2.17,2,1,2,1,2,1,2,1,2,2,2,1,0.219660258,Unlikely win
2.17,2,2,2,1,2,1,2,1,2,2,2,1,0.219660258,Unlikely win
2.17,2,2,2,1,2,2,2,1,2,2,2,1,0.219660258,Unlikely win
1.71,3,1,2,1,2,1,2,2,2,2,2,1,0.502776632,Likely win
1.71,2,1,2,1,2,2,3,2,2,2,2,1,0.502776632,Likely win
1.71,2,1,2,1,2,2,2,1,2,2,2,1,0.502776632,Likely win
1.71,2,1,2,1,2,1,2,1,2,2,2,1,0.502776632,Likely win
1.71,2,2,2,1,2,1,2,1,2,2,2,1,0.502776632,Likely win
1.71,2,2,2,1,2,2,2,1,2,2,2,1,0.502776632,Likely win
1.522,3,1,2,1,2,1,2,2,2,2,2,1,0.618485063,Almost Guaranteed Win
1.522,2,1,2,1,2,2,3,2,2,2,2,1,0.618485063,Almost Guaranteed Win
1.522,2,1,2,1,2,2,2,1,2,2,2,1,0.618485063,Almost Guaranteed Win
1.522,2,1,2,1,2,1,2,1,2,2,2,1,0.618485063,Almost Guaranteed Win
1.522,2,2,2,1,2,1,2,1,2,2,2,1,0.618485063,Almost Guaranteed Win
1.522,2,2,2,1,2,2,2,1,2,2,2,1,0.618485063,Almost Guaranteed Win
1.352,3,1,2,1,2,1,2,2,2,2,2,1,0.723115027,Almost Guaranteed Win
1.352,2,1,2,1,2,2,3,2,2,2,2,1,0.723115027,Almost Guaranteed Win
1.352,2,1,2,1,2,2,2,1,2,2,2,1,0.723115027,Almost Guaranteed Win
1.352,2,1,2,1,2,1,2,1,2,2,2,1,0.723115027,Almost Guaranteed Win
1.352,2,2,2,1,2,1,2,1,2,2,2,1,0.723115027,Almost Guaranteed Win
1.352,2,2,2,1,2,2,2,1,2,2,2,1,0.723115027,Almost Guaranteed Win
2.354,3,1,2,1,2,1,2,2,2,2,2,1,0.106413709,Unlikely win
2.354,2,1,2,1,2,2,3,2,2,2,2,1,0.106413709,Unlikely win
2.354,2,1,2,1,2,2,2,1,2,2,2,1,0.106413709,Unlikely win
2.354,2,1,2,1,2,1,2,1,2,2,2,1,0.106413709,Unlikely win
2.354,2,2,2,1,2,1,2,1,2,2,2,1,0.106413709,Unlikely win
2.354,2,2,2,1,2,2,2,1,2,2,2,1,0.106413709,Unlikely win
1.766,3,1,2,1,2,1,2,2,2,2,2,1,0.468310291,Likely win
1.766,2,1,2,1,2,2,3,2,2,2,2,1,0.468310291,Likely win
1.766,2,1,2,1,2,2,2,1,2,2,2,1,0.468310291,Likely win
1.766,2,1,2,1,2,1,2,1,2,2,2,1,0.468310291,Likely win
1.766,2,2,2,1,2,1,2,1,2,2,2,1,0.468310291,Likely win
1.766,2,2,2,1,2,2,2,1,2,2,2,1,0.468310291,Likely win
1.526,3,1,2,1,2,1,2,2,2,2,2,1,0.616023182,Almost Guaranteed Win
1.526,2,1,2,1,2,2,3,2,2,2,2,1,0.616023182,Almost Guaranteed Win
1.526,2,1,2,1,2,2,2,1,2,2,2,1,0.616023182,Almost Guaranteed Win
1.526,2,1,2,1,2,1,2,1,2,2,2,1,0.616023182,Almost Guaranteed Win
1.526,2,2,2,1,2,1,2,1,2,2,2,1,0.616023182,Almost Guaranteed Win
1.526,2,2,2,1,2,2,2,1,2,2,2,1,0.616023182,Almost Guaranteed Win
1.254,3,1,2,1,2,1,2,2,2,2,2,1,0.783431124,Almost Guaranteed Win
1.254,2,1,2,1,2,2,3,2,2,2,2,1,0.783431124,Almost Guaranteed Win
1.254,2,1,2,1,2,2,2,1,2,2,2,1,0.783431124,Almost Guaranteed Win
1.254,2,1,2,1,2,1,2,1,2,2,2,1,0.783431124,Almost Guaranteed Win
1.254,2,2,2,1,2,1,2,1,2,2,2,1,0.783431124,Almost Guaranteed Win
1.254,2,2,2,1,2,2,2,1,2,2,2,1,0.783431124,Almost Guaranteed Win
1.212,3,1,2,1,2,1,2,2,2,2,2,1,0.80928088,Almost Guaranteed Win
1.212,2,1,2,1,2,2,3,2,2,2,2,1,0.80928088,Almost Guaranteed Win
1.212,2,1,2,1,2,2,2,1,2,2,2,1,0.80928088,Almost Guaranteed Win
1.212,2,1,2,1,2,1,2,1,2,2,2,1,0.80928088,Almost Guaranteed Win
1.212,2,2,2,1,2,1,2,1,2,2,2,1,0.80928088,Almost Guaranteed Win
